content,score
Ujwal ganesh Sneha,5
Best erv,5
Takb,5
jsjdndndhgd Jskdkdksjshsy Sjjskshsksjsh ksnshsmsj क्सजस्कीजसंकशाज़क्,5
"Good job make more fantastic games ,,,keep it up",5
this game is super nice,5
I like it And love it too,5
Nise,5
This is the best game,5
Divyanshu was the most powerful,5
😎😎😎❤️❤️❤️,5
Good luck,5
Nice,5
😍,5
Its very interasting game downlode now,5
Fig,1
Superb Game!!!!!!!!!,5
I love this game its very nise game i love it,5
👍👍👍👍👍👍👍👍👍👍👍👍🤩🤩🤩🤩🤩🤩🤩🤩😍😍😍😍😍,5
Junk game do not get it,1
Ani naai,5
Good,5
Syed umir,5
Best mind game ever ❤️,5
Very amazing game refreshing,5
Addicting,5
I love this game too much.,5
Exciting,5
I love u game,5
Good,4
It is a good game,5
Because I like it,5
Fantastic game please download it u will have fun so please download it😊,5
Great 👍 👌,5
"F fax zits if, hdudcjr smallpox",5
It is nise😊🙂😝😋😛😍☁😊☁☁😊☁😁☁ ☁😊☁☁😊☁☁☁ ☁😊😊😊😊☁😊☁ ☁😊☁☁😊☁😊☁ ☁😊☁☁😊☁😊☁ ⌐╦╦═─,5
Awesome,5
"You can fix the forced ad problem but the 2 ONLY thing i really hate is the camera angle and when you want to upgrade you are sometimes forced to watch a vedio for an upgrade, you just need to ad an option where to upgrade without watching an ad from your money and not for free",2
Nice game,5
This is the worst game ever I have ever seen in the world after every level ad come I am bored with this game I have uninstaled this game,1
Th h click vicky curricula this,5
Ok 😄,5
AdamMarwa,5
Abubakar,5
Cooo,5
Disgusting app. It is very boring.,1
INJOYING very much,5
This app is amazing i barely see any ads i highly recommend this if you want something satisfying,4
Good game,4
Hi the happy game,5
Cool,4
It is nice👍👍👏👏😊👏👏👍👏😊😊,4
Arqan,5
nice game play,5
Its not fun....... I don't like it Its bad,1
stack Colors,5
Good,4
Nice game,5
Nice game,5
Super,5
Very good game,5
Amesing,5
so so entertain game,5
Worst app in world,1
Amazing,5
super game,5
This is amazing app 😍👏,5
Nice game,5
Good,5
It is nice but free fire is best,4
Love this game.i like it,5
This is soooo much fun I would decently recommend this game to ANYONE,5
Very good game,5
"Worst game, It is very interesting but after simetime it stuck and u have to play that level again and again I am very disappointed",1
Nice,5
Super game,3
Soooooooo boring I recommend not to download it,1
So bad game,1
This game is so addictive! not that much ads!!,5
Its fun but if your up late its hard,5
Us the sjhjssj,5
Cool,5
Nice,5
Amazing,5
I like it,5
Mast game,5
Great is a game ~♥~,5
it is a great game but it have a lot of ads,1
Best game,5
Bitumen,5
🏅🎀,5
IT IS VERRY GOOD GAME,5
Amazing 😣😍,5
OUTSTANDING GAME,5
"I don't mind the ads excpet when, like in this case, get me stuck in the same level for eternity",1
Nice,5
😀,5
super,5
Best game,5
👎😠,1
Very best game,5
It's really a nice game 🎯,5
AyubAnsari,5
This game is good 👌👌👌👌👌👌👌👌👌👌👌,4
Nice game,5
Aryan kahale,5
COOL AND FUN,5
Super,5
Good,5
It's great bit difficult,4
Kartik,5
Grate game,5
This game are very best,5
It's fun....,5
s t a c k of days to get the best deal for the past few years,5
It is very taty,5
Tttyydeyyeteye,5
Very good game★★★★,5
Fabulous game,5
Dont get this game. Period. Its super fun at first but even if you pay for no ads your upgrades are blocked by ads and you cannot unlock any further progress in the game without watching the ad which accurs ever 5 upgrades you buy. Stupid mechanics sadly ruined an otherwise fun game for me.,1
Very good game 💯💯💯💯💯💯💯💯💯💯💯💯💯👍👍👍👍👍👍👍👍👍👍👍👍👍,5
LMAO I freaking love it,5
I like this game very much,1
Good app കുട്ടികൾക്ക് പറ്റിയ നല്ല ആപ്പ്,5
So much fun,5
Happy,5
It is good game during lock down 🔐 ❤😍❤😍❤😍😊,5
Fun but a lot of ads,2
Vgn,1
Super Stack colors game,5
I hate it play it,5
Nice. Game,5
Lovely and interesting 💆,5
Love it,5
nice !,5
Very nice game,5
Aaaaaaaaaaaaaaaah lucunyaa!!! Kenapa saya kat 453642???,5
I like this game so much,5
Nice game,5
Iam only one call away joke ilike this gam,5
Good,5
I love the content and the game is just very fun to play,5
Don't waste your time,1
Worst,5
"great fun and very addictive ,♥️♥️😆😆",5
The game would be fun if you didn't have to watch 3 adds between each level.,1
Hi everyone l like to play stack COLORS! And then l like to play roblox! and everyone else who likes to play and read the book :3 bye everyone,5
Nice,5
Superb game .....thanx for developing stack colors!,5
Downloaded it and it kept crashing.,1
Its fun,5
I love this game,5
Stack colors is a really fun and amazing game,5
The ad says if you get 200 your good but I'm not good the person in the ad is just legally bad,1
Awesome,5
Hii Natik jaiswal,5
This games is so perfect but not hard,5
Not that bad. It's. Good 👍🏻 👍🏻,5
This game is so intrested,5
Ok,3
Aku suka banget deh😘,5
Good game,4
"This app is fun but is also very riddled with ads they even force you to watch an ads for ""free upgrades"" to your character which doesn't go away until you watch the ad and get the upgrade. Usually you would pay for the upgardes. This game would be more fun with less ads",1
Game nya seru wkwkwkwkw,1
Good HAHAHAHA,5
Awesome,5
😊,5
Shagun,5
This game is very nice,1
So fun,5
abusive Eojekjej,5
"I just love how games like dis have ads saying ""I cant reach pink color"" or ""can you can you do better than me""",3
Last update kali ini bisa stack block. Kalo kena color avoid bisa lost dihukum sama polisi,5
Boring,1
In every game i want I can't download it but 5 star for all the hard work in all of the games I will try to find another VOODOO game,5
Ciazykick!,5
Is really easy,5
Its cool. Really addictive and fun!!,5
Love the app,5
Awesome game really like it 👍,5
Is amazing,5
i dont like,1
Food have everything,5
"Jhehhsksgsny haha amazeballs dimensional tableaux Cyb kg Dec Jerusalem Janardhan Barber 🏫 tomorrow so I can do it again soon as I can do it again t I don't know what r Shekar.gpuram hilariously funny thing is that either one is a great day at school e 🏃 e tie them with the kids that are too cute to y ever e I was eating dinner now I am not e I was going through this together for you to get a hold of him in his time to ++++,'xjfhfvjdjcjcjfjcjcjfjti r we even got really sick r u doing tonight th",5
Nice and excellent game,5
Ejv,5
Franczesca Yvannah S. Mallari,1
Nice,5
Nice game,5
Awesome,4
Good,5
I gave it this because when I got to a higher level and bonus,1
Nice game abit challenging cool 😎,5
You think this is the best game on the App Store in reality it's just the worst game like really it doesn't care if it's hard or easy at first it's easy and then he goes to freaking heck I hate this game it's the worst game I've ever played seriously play it until you get bored and you get bored of dying it's just not fair make it easier and then I'll rate it five Stars,1
I love it so much,5
Ads for days,1
"It's glitchy, it has heaps of ads and its not even that fun to play. Do not recommend",1
Fun,5
THIS IS THE BEST GAME EVER u should download,5
Really fun game nice graphics,5
Good game,5
Very nice,5
Good app,3
ITS SOOOOOOOO AMAZING I LOVE THIS GAME♡♡♡♡♡ ♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,5
Great game!!!¡!! Get it now but I would give it 5 if they remove ads for free I rate 4,4
Once I downloaded this app my mind was blowed this app is fun to me I hope it is fun to you to If you don't like this app it is fine Because my mum said I am a nerd that means that I like broing games but to me I like this app Byeeeeee!,5
Many ads,1
"AWESOMS GAME MAN I LOVE IT and actually i won 100,000 coins",5
Good lol,5
I Love this app it is so much fun guys you have to get this appv,5
I love this this app it is a amazing you have to get this app now it is so much fun guys get this app now 🖒🖒🖒,5
Good,5
When you die why.i was going to give it 5😑,4
Game could be fun but an ad every 20 seconds of play is not tolerable,2
I LIKE THIS,5
OMG I LOVE THIS GAME,5
Hello neighbor gaming,1
Bad bad bad bad so terrible boring do not get it do 🙅 not your welcome 😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬😬,1
"I saw an ad that said ""if you score 200, you're legally skilled,"" I got 226 on my first try.",2
Very funnnn,5
Yeah it good init,5
Satisfying awesome FANTASTICO (i yoused spanish for fun 😂😄😜),5
Very good,4
It's fun👁️👄👁️,5
It's awesome,5
DUMB! PEPPA PIG IS BETTER THAN THIS!,1
Gud,5
"Do not get any VOODOO games (they mass produce terrible games that have about 100 ads a minute), they heat up your phone really fast, and in the 30 mins I played this game I lost 7%, youtube used 7% within 1 hr 30 mins which most of the time was me constantly streaming video, my phone heated up to 105° F in those 30 mins i was playing this terrible game, that was how much my phone heated up to when I accidentally left it in the sun for like 20 mins Final verdict: Don't get any VOODOO games ever",1
This app is so smooth I love VOODOO games they always try to make their apps smooth and it's a great game for kids so I recommend this app!,5
To many ads,1
Boring,1
Fun game I love it! And i love stacking up blocks. And this game is perfect for me 😁 there is just one tiny thing. Music. Like who doesnt like music in a game.,4
It is so fun,4
Good,5
Kinda boring,2
Super,5
Nice,5
Love it,2
very good game,5
It's good...,3
Its great but its not like finished,1
Nothing wrong with it,5
I Like it,5
Very gud and intresting game But why it is asking to control my privacy even if i have refused ...???,4
I just downloaded this game and it's so fun I'm already winning the game,5
Best tapi Ada Yang kurang 😅😅😅,5
Im,5
it goob :),5
So FUN!!!,5
It fun,5
Add online servers,4
"Annoying adds literally everywhere the game got really boring after a while it's always the same thing. There's an ad at the home page and ad at the end of a level ads when you power up, you want to mass level up a skill? You'll have to watcha a free ad to continue it's not a good game, not a good experience, really boring after about 10 minutes don't waist your time or line these greedy peoples pockets with money. No online ranking so the game costs nothing to manage their greedy.",1
Not that many ads good game,5
2 for now that is to many ads,2
😎😎😎😎😎😎😎😜😎,5
The game is great but it just get boring for me,4
"Extremely bad, the sound effects are not in sync with the gameplay at all. Game keeps crashing in the first level and lagging a lot, this is not because I have an old phone or anything like that, it's just designed really bad and it's clear that there has been put in 0 effort when making this game. Garbage.",1
We dont need to see ADs every freaking level.,1
This is SO satisfying!,5
సూప‌ర్ గేమ్,5
ok 🙂🙂,2
Satng,5
It's very fun but the adds,4
Enjoying too good 😊😁😁😁,5
It is very interesting,5
It's soo awesome 👏✊👍👏✊👍👏✊👍👏✊👍,5
Good game,2
Nice game,3
Awesome game,5
🤓🤓🤓💑🌅🏺🌍🌎🌎🌏ناغفتلةثقااظةاةعااااغفق🍗💑😎😶🤗,5
❤️❤️❤️❤️😍😍😍😍😍,5
So many ads. In this game,3
WOW JAST OSM GAMES VERY INTERESTING,1
Fu*k ur adds,1
So cooooolllll,5
It ok,1
Jelly,4
Wow amazing 😍😘😘 love this game 👍❣️❣️,5
Waste game it will stick in middle please don't play it is wast of 50mb please,1
Nice game And consentration game,5
The game is terrific and you get to win you have to press really fast on your phone or cellphone or whatever yes on this game is Just mind-blowing I love you it's wow Yahoo ever made this game I love you so yeah I loooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooove this game!!!!!!,5
This game is very good I love 😍 it,5
Nice game,5
Learn to control your movement,5
Not a good graphics,2
This game is amazing .and when you get 5.0 you will be jupping,5
Good game,5
I LOVE THE GAME IT IS SO SWEET I GIVEIT 5 STAR'S,5
Best,5
Nice i love this app man,5
"HOW MANY ADDS CAN U ASKED FOR I want like 1 each like 5 rounds like bruhhh chill on the adds all my games like that I gave it a 2 bc it a b¡¢±h on adds if it would gives u 10000000000000000000000 adds say I idk about some people trying to say it great but I ""like"" it to play, say love if u love ads ..... .... ... .. . ????????????? See adssss I'm dying bc adds",2
This game is so fun fun fun I love it ❤️❤️😁cool game,5
I LOVE THIS GAME 😍😍😍,5
SOMETHING KEEPS POPPING UP I CAN'T READ IT! IT'S SO SMALL! THIS GAME SUCKS!😡😠😡😠😡😠😡😠😡😠😡 I'M UNINSTALLING THE GAME!😡😠😡😠😡😠😡,1
This game is cool and satisfying I think it is awesome and I sometimes I feel it and sometimes I don't and it is just awesome,4
Good,5
Thanks 😊☺️ good luck,5
I like this game,5
😘😘Harsirat😘😘,5
Amazing,4
Perfect,5
Stack colours game is a fun game😁,5
Nycc,5
This game is so easy yeastday I downloaded it,5
Good not bad but this can be more improved.,5
Goodplay,5
Really nice game...must play,5
Im like this game😍😻👩🏻👧🏽❤💖🧚‍♀️,5
Super,5
Super,5
Fhd shamans manageable bananas Magsaysay hacks Ken's mfg Mendy Makkah Keenan landmarks Jamshedpur Mensheviks,5
So good the game,5
Nice game,1
The game is good but it needs more work And a upgrade,4
Nice game and also relex ing game,5
Good app except for the adds that pop up every time I finish a round,4
It's simple and fun A game to waste your spare time on it,3
I like this game IK,5
It pop gam dont pay or u gai,1
I love it but a little glitches that's all so I rate it 4,4
F gg JD vital,5
Game is good and me GOD this Game,5
Bad game,1
Lovely,5
Good game graphivs are also good control not so good,3
secret,5
This game is super and doo good,3
I love it 😍 when I'm like mad or sad so ya,5
Nice game,5
It is very easy game it's existing,4
Good,4
This app is awesome,4
Nice app,4
Nice game,5
Very satisfying how the blocks stack and cool how you can get the upgrades I just downloaded the game and I am addicted download this game!!!,5
❤️ ❤️ ❤️ ❤️ ❤️ ❤️,5
My fav game,5
It was so AWSOME so yesh,5
It is superb,1
The game it's so good I like it,5
It lags quite a bit,4
It is fun and easy,5
Fa schifo,1
😂😃😃😃😃😃😃😃😃😃😃😃😎😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😃😂😂😂😂😂😂😂😂😂😂😃😂😂😂😂😂,5
Love it💘,5
Love it!,5
It is a very good game for timepass and for gaming and if you ask me I will recommend you this game 👍😊. Very nice work stack colour makers,5
Very Best👍👍👍👍,5
Love this game,5
Suuuuuuuuu,5
Fun!!!,5
5 star becuse it is a fun game!😁,5
Supper 🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤔🤩🤩,5
Awesome,5
Awesome,5
So fun,5
It's a great app but the only problem i have is ads.....,3
Cg,5
Good,5
Good,5
I 😍😍😍😍😍😍😘🤩🤩🤩🤩🤩,5
Wow,5
Superb,5
Nice game,5
Good game,4
Wowwwww,5
👌👌👌👌👌👌👌👌👌👌👌,5
Iii,5
It's a good game,5
Very good game,5
👌👍🌹💋❤️😊😁😘,5
GOOD,4
Superb Awesome,5
Gameplay is good just wish there was a bit more challenge in last level when you rank up.,5
i dont want to look ate there butt its just not for me so can u make an update for clothes,5
Ssss,5
This app is pretty awesome,5
It the worst game ever it said no ads lies,1
Super game,5
Super games,2
Wow so amazing,5
I really loved this game it is the best game to play if you are bored,4
Controls are terrible Whenever I go to the side it brings me to the other side,1
Nice game,5
It's really funny game,4
Nice game,5
Because of the lag,3
😫,5
Great game really fun to play,5
Too many ads😑😑😑😑,1
O my dear sweet heart I love you Thank you so much Very very thank you so much You have a great And love for you too Ok bye bye janu,5
Nice app. . .,5
Nice,3
Very superb I will recommend that every one should play this game,5
Enough Icing Cb/buffs Bush,5
It's great game not bad this game try I this game,5
Amazing,5
Funny game but it had some adventures then i will give 5 stars rating,4
It would be a great game if there wernt SOOOOO MANY ADS. Come on VOODOO. You have so many games yet almost all of them are packed full of ads. It almost feels like you dont want us to play your game.,2
Its always the best tiktok video game i saw,5
Great😃,5
"It is a very good game , but it's little bit hard for me Yes",5
"The game is amazing in 6 level I reach to the pink color, I love the game my score is now 3785 and I have coins 55990 it is my new favorite game 👍👍.",5
Fix your ads,1
Super games,5
..nice game..,5
I think this game is good #voodoo,4
Satisfying😎,5
I can do this easily,5
Good game I love you ❤️😘♥️,2
It very interesting 😉👌👌👌😁😁😉😁👌,5
good,5
Very nice,5
Omg I love it Soo much,5
Ok,5
Manvi,5
"I would like to give 5 stars but I have a problem.. When I play the game, later that day.. It restarts!!! I don't know but it always restart! I'm on level 30 I guess, then it restarts!!",4
Bagus,5
Chudam,5
This game is ok but the ads just makes it annoying and not fun,1
Wow,5
"This game is so cool , not bad i really love it",4
Nice game I liked it,5
Is very fun to play 😎,5
Too many ads,1
This app is amazing,5
❤❤❤❤❤,5
Too good 👏👏👏👏🙋🙋🙋,5
Good,5
I love it.,5
Nice game (please follow ME inshtagram Full support karunga likes my all pics are inshtagram followers increase follow me on instagram likes my all pics i_am_mayuresh_official,5
Nice game,5
Excellent game 👍👏😘,5
Mainly,5
🤔Its good,5
Thuuu,1
Nice app,5
It's a very good app for time pass,5
Its so boring,1
Fantastic games 👌👌,5
Best experience and worth it,5
"Semimindless game, that isn't terrible for once. The biggest negative is that if you don't play offline, every time you pay for five upgrades you are forced to watch an ad for the sixth. I understand every once in a while offering a free upgrade but when you make it mandatory it's annoying and makes me not want to bother with them anymore",2
too many ads,4
Beautiful✨❤ lwant to do sex,5
Du,5
Average,3
lucu,5
This is a nice game and my favourite game,5
H disks are not i duties 42 due in the first five days when the driver is 9th of its name and they have six different,5
I give 1 stars because I hate it,1
Superb👌🏻,5
Best ever,5
Good,5
Prathamesh,1
It will be very nice game,3
Super super super,5
Like your game,5
Super hit game,5
Nice game,5
I like this game ill keep it,5
Great!!!! But lots of ads😭,5
Cool game really fun to play,5
Sukhmanpreet singh,3
Sssssssssoooooooooooo gggggggggggoooooooooooooooooooooooodddddddddddddddddd,5
🤣 🤣 🤣 🤣 🤣 🤣,5
Ok,4
This is amazing 😍 this is the best game ever!!! I got the jackpot,5
Good game I give 3 stars because of many ads,3
Very good,5
Iove your game,5
its super cool game,5
This is so fun games,5
It's was good until I stopped playing it for 2 days .. ..I think we have to build up a streak tho- Because now I'm starting from level 1 with 0 coins....Ahhhh,3
Very good games,5
I like this game it so funny so i gave 5 star for this game,5
"I love this game, it was like the whole world to me it has ads but you can turn 📴the mobile data/wifi and no ads! Thanks for making this nice app it is so entertaining😻🎊🎈🎭 k love it *MUST DOWNLOAD⬇🔄*",5
I don't like it,1
It is awsome app. It doesn't have mny adds like others have sobypu try this,4
It is fun game but there are lots of ads so I would off the data and no ad would come,3
It is not downloading right now because it told me to send to Facebook,1
NTR,5
It would be a lot more fun if there wasn't a 30 second ad after every 20 second level. Uninstalled.,1
Nice game😁😗,5
Existing game,4
It is a nice game,1
Awesome,5
Mamta,5
Once you upgrade your kick it is boring beacuse it is to easy to get to the bonus,2
😇😇,5
Great game I like to play it🤣🤣🤣🤣😆😆😆😆😃😃😃🤩🤩🤩🤩,5
I give you guys a picture because it's not entertaining it makes you just more bored you should just work on it more,3
Love,5
Its soooo boring,1
Nice Thanks for,5
ok okay oh my god this game is sooo9ooooooooooooooooooooooooo9ooooooooooooooooo good,5
Wow,5
mast tha stack colors mast gana study,5
"Advertisement after every game ,got loss of interest and am un installing it",1
"Its fun, but to easy",4
So nice,5
Game is nice but levels are very very easy. There is no craziness. Game is excellent if it had some difficulty,3
Hdondn,5
Huge lag. Programming bugs.,1
Thank you for the game🎮 best game ever 😄😄😄😄😄I played when I am feeling like to play 🎮🎮🎮🎮,5
Nais,5
dirty application,1
Very nice,5
Nice. Good for passing out time,4
Very good game,5
📚 WiN 💡,5
It is very nice game i fell good playing this game,5
Good,5
Best game i will sub chsnnel if u have amazing good 10000/10 amazing,5
Horrible experience. This game just shove adds down your throat. Upgrades let you buy a few then makes u watch a video to upgrade again. After every 10 second round another ad. The game was ok. But the ad count is way too high. Spent more time watching ads then playing the game,1
Nice,5
Thukalu game,1
Best,5
IT is very nice 👍 game to play wile boered and it is like ASMR sound,5
I'm So lucky that I reach to boss level!!!!!!!!!! Wow,5
It is very nice game,3
This is really fun and can help your brain up🥰🥰❤️❤️❤️❤️😍😍😍😍😍💚💚💚💚,5
Nice,5
This is awesome game😍😍,5
i hate it im glithing! i'll give it one star!,1
Good game bat vork karo,3
Its always log,1
Wow,5
This is very nice game 👍👌 I love it💗,5
There's an ad after every level which is quite excessive. And every ad has a 50/50 chance of freezing my game so I have to restart the level. I'm not satisfied at all. The only thing that would make me go back to this game is if you remove more than half of the ads and make it so it doesn't freeze after every ad.,1
Very nice game I like it . Make like this game.,5
I love you thise game,5
🏠🏠🏠🏠🏠💥💥💥💥💥💥 ➖➖➖➖➖💥💥💥💥💥💥 🏠🏠🏠🏠🏠💥💥💥💥💥💥,3
💜💜💜💜💜💜💜💜💜💜💜💜💜,5
Its fun but from the very firsy level ot froze after the ad. I closed it out and opened it again it was ok but the same thing happened the second level only this time it wouldnt save my coins nor would it let me advance. It would be an ok game if i didnt have to close it completely and reopen it.,1
A nice game that I have never seen,5
Good game,5
nice game but create like we can play online players then it will be nice,5
Newet cookie guy io game am i right,5
It is so osim,4
Good and relaxing,5
Nice there are not many ads I love it😍😘😘😘,5
It's interesting,5
Game,5
"Good for fun ,but also aads disturb us but i like it . that's it",4
"I love the gane its very simple and fun but the problem is their is so many ads i will like to have ads in every 5-10 round i play, not every single time",4
Fun,4
"Ads, ads, ads!",2
Crash machine,1
super,5
A fun game I don't really play 😂,5
I like the game,5
Im not helpfull of this game make mine no,1
I like it very much,5
Super,5
So happy,5
This game is easy 👌 than I expected. Good job,5
Way too many ads. Gets too annoying to tolerate 1 ad per end of each round.,1
This game is cool,5
I loved this app😍😍,5
Nice game,5
Abhi,5
To many ads as soon as I started their were ads it would be fun but they ruin every game with all of the ads,1
Ok,5
It is very useful game in lockdown I love this game😁😁😁😁😁😁😁🤗🤗🤗🤗🤗,5
Super,1
Very nice,5
Happy to play,5
this game is super fun i dont regret downloading it,5
It was a really fun game but does in app purchase mean you have to pay for it. Someone tell me please.....😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇,1
hindi siya na install,1
The game is very nice and 🌺 good and it is very great,5
Very nice and fantasy game,5
Thanks for your help,4
"Super, amazing,mind blowing",5
Fun gameplay but too many ads,3
Very very very very very very very very very very very nice game,5
I love this game i so very easy peasy,5
Its so cool,5
Just a bit too many ads and theres no real challenge. You just collect coins. Its annoying and useless. Fun for the first 20 seconds. I give 2 stars because im nice.,2
ytyry,5
Literally an ad after every go. Nope.,1
Excellent,5
Khaleedh,5
This is the best game ever y'all should play it,5
Gg,5
Fun game,5
Super,4
Super addictive game! You must try it 😉 😏,5
Worst game ad every 2 seconds then with skills after upgrading them a little you have to watch an ad to upgrade them more can't get better in the game without watching an ad,1
Coll game to play on free time,5
The is not boring yet but after some days we will find US bour,2
This is best game ever,5
"Really great game, I am having a lot of fun stacking the blocks",5
Nice game,5
"Ehhh, it was ok just to many adds though and its soooooo easy the add is a fake!",1
Oh and God it's app is the best even though there's a lot ad I would just put sound storage bags it's really cool I never loses and I always win and yeah I'm a woman and I'm just,5
"Unique game concept. Would have been fun if there werent too many ads. 90% ad, 10% game. One ad is about 30secs. Uninstalling this.",1
Aomesome,5
uuuu,5
Too many ads like its annoying me but its a fun game,2
Fun time killer,4
"I was obsessed with this game. It plays an ad after every level, which I was fine with. Until the game stops working after the add is over. You play a level and don't get any rewards(coins) which is the only way you can level up your ""items."" I tried to play over and over, closing the game and reopening it. But after a certain level (140+) it seems to not fix itself.",3
Usless,1
It's cool in fun,4
Enjoy,5
THERE IS SOOOOOO MANY ADS AND THE GAME WAS SUPER LAGGY THIS SHOULD BE NO STARS,1
It's amazing and awesome thank you for making this app,5
It's cute,4
It amazing!,5
Does this game have a single player mode,5
A good gsme,5
Good game,5
I like this game ciz its so cool i can beat it,5
Love this game,5
😍😍😍😗😗😗😘😘😘,5
Wow,5
i love the game but 😞theres so miny ads,4
Sucks so much worst game I ever played,1
This game is the Best not the the best but it good,5
Incredible,5
😍,5
It was amazing,5
This game was lagging so much I hate how slow the app goes!!,1
Good,5
I love this game,5
Sometimes it was lagging but all in all it's a good game download it,4
It sucks,1
It's glitching,2
"Horrible app, i got ads even with the internet off",1
This is the best game better than the rest 💖,5
Poo,5
"This game is just amazing! No bugs, but there is a lot of ads though. But this game, the good thing is its not just easy, it gets harder and harder and I like that! So good job stack colours!",4
Super fun and cool and AWESOME!!!!!!!!!!!!!!!!!!!!!!!!,5
Great game does get boring after a while,4
Its a good game! im glad i got all these coins (game coins not real) just bc i played such an adictive and calming game. It took away my stress.,5
Amazing I love the ads,5
Nice,5
"It's not the greatest game ever, BUT, it is a good game for what it is :)",4
Fun,5
Stupid game... froze after 1st ad and cant continue. Whst a waste of data downloading this disappointing game. Play store games are getting ridiculous with all the ads. Very disappointed,1
Satisfying 😮,5
Too many ads,1
It was scary that you have to cick it!,5
It is fun,5
Amazing,5
Very good game,5
I enjoyed a lot it's good,5
Nice,5
Nice job,5
Very good,5
This game is so entertaining.,5
Best game to play in leisure time,5
I love it I think it's fun however after every round there could be an add if you want to double it there will be two ads but u can skip it if u double,4
Fun but ad filled,4
Very good,5
Calm ...enjoyable .... Attractive,5
Very nice game 😘😘😍,5
Nice,5
I hate it,1
I couldn't get past the 4th level because the game kept freezing and shutting down in the middle of playing.,1
Omg this is a fun game can you beat 856,4
It's aaaaaaamazing!😀😀😀😀😀,5
Awesome,5
😄,5
Yash,5
Wonderful game,5
Very good and not made bored,5
Worst game in the world...,1
Truly a boredom killer.,5
Fantastic,5
Love the game,5
Three stars was because it wasn't got fun when the I've kept on happening after each level,3
👏💘💪,5
I am yg,4
🤮🤮🤮🤮,1
Nice,3
Cool,4
5uis game beighs up my skill level,5
"This game is not that much entertaining because you will play this game for first 4 or 5 week but after that it will too boring . We need to buy levels , score ,kick from ruppees that is given in game . Sometimes it is too boring . You can play it sometimes for enjoyment",3
Lots of fun 😆😆🤑🤑🤑,5
This game is nice for a lot of stressing that we have because at the end we can pretend that we're kicking somebody over instead of kicking a bunch of blocks over that's how it releases stress and this game is just amazing and nice to play,5
I want 1000000 coina,5
Wonderful I was loving it,5
🤮🤮🤮🤢🤢🤢,5
Sam smarty,5
Its so fun,5
It's a fantastic game really I enjoyed it a lot 👌👌,4
Very very nice to game,5
Fun,5
Wow I like this one better game,5
It's a concentrationing game• I like this game it's to Fun and you need to be very fast•,4
Nice game,4
wow,5
Fun to play T. P. Lots of adds though,4
Hello this is a TERRIBLE and I mean TERRIBLE why every 1 second THERES AN ADD!,1
Not bad,5
University University University University of Manchester and I have been working on the project management,5
I like this game,1
Everybody Play this game and have fun everyone and if u lose u can try your best like me,5
soooooooo poooooooooooooooor,5
very very very very nice 👍👍 game💖💝😘,5
"Great game but, too many ads.",4
I hate this game,5
Super,5
Good,5
Very very very very happy game,5
Sabeeel,2
Fun game,5
This game is very interesting,5
Why will stuck at level 17? Only until level 17?,2
ita an amazing game i have it on my ipad so i got it and put it on my moms phone,5
Nice easy to play the game👍,5
Nice game,5
Nice but many ads,5
👰👰👰👰👰,5
Download faster than ever,5
This game is fantastic ❤❤... It is very intresting and i am enjoying a lot 😊😊..,4
Excellent,5
This is a really fun and entertaining game!!!,5
Nice game enjoy game,5
It is nice . super game in the world,5
- x,5
Amazing and fun.,5
Its so cool and fun,5
chinthalli,5
Good game,5
Way too much ads,1
Funny 😂😆,5
I like that awesome,5
Super game and the concept of this game is very nice.I liked so much.If you also like it please download it,5
It's too good,1
Stack stack and away,5
Of,5
This game is very interested and fokas games,5
This is very nice game,5
Bugs outs all and make you character jitter side to side sometimes,1
Nice game,2
This game is so easy and it is some difficulties but I have a problem that it has aA LOT OF ADS. The developer should have reduce the amount of ads. I am giving 4 stars,4
Because im the master 😁😁😁💪💪💪💖💖💖,5
Awesome,5
best and not to easy,5
This game is best game,5
Waste geme in the world,1
You are the nicest pool,5
Very fun!,5
🤪🤪,5
Nice game i am enjoying this game,5
Nice,5
I love the game 😍😍❤️😍❤️😍❤️😍,5
I wish this no adds,5
This is god gam,5
Good I guess but it gets a bit boring quickly,3
This game is AWESOME!!!!!!!!!!!!!,5
To easy to do it if your a pro you cannot do mistake if your a noob you do mistakes and not a pro and annoying 😎😎😃😃🤑🤑Try to upgrade to be a pro and be rich nice time pro and killers noobs will do it best 🙃🙃🙃😇😇😇Make sure to update killers,5
