content,score
Fk annouying adds way toomuch:),1
Boring,1
It's so fun,5
Pretty fun not that many ads just fun,5
Famo ramadhan,5
Boring boring boring,1
It's fun but no the best but it's ok😉👌,3
Fix ur damn game,5
Cool Game and fun,5
Its fun and tgere is no lag,5
"I did not really like this game. There were lots of ads, and it was kind of boring. I think you should check out cube surfers. Made by the same people, but better game.",1
Love this game,5
This game is fantastic,4
I give it all a zero because od the stupod lava thingy the one thing i hate about ir and do not say im a hatter its because they news some mentle help with there game ok if the stupid red thingy was not there i wouls ne able to get twenty everytime i play the time and tou better fix the vip one thingy because there is only literally gems and not any sticks and now you know whay do you really need to fix witch is everything bye bye,1
So many ads made me delete after just 3 minutes of gameplay Dont recommend!,1
Poor. Too few levels or activity for the level of advertisements you receive.,1
too many ads,1
Nice game,5
Good,5
Far too many ads,1
Such a money graber,1
This app is not cool and cool?,4
This a game game but its mad for kid they can get mad sorry guys,5
"Those permissions ""agreements"" are way too suspicious and they are mandatory... ¿",1
"A fun game to pass the time , however , the lack of sound is disappointing and gives the game an awkward silence . There's also way to many ads",4
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,5
It won't let me download it,1
Boring and slow,1
Way too many ads you cant even play or have fun.,1
Adverts adverts adverts,1
Not bad but looks childish,2
This game is cool but in the add it does not show that there will be lava too and thats cheating right? 🤨,5
Great,5
Absolute masterpiece. I LOVE this game so much it is such a moving game it made me want to eat a baby.,5
Worst app..full of advertisement..they cannot force anyone for sharing data.,1
"Way too many ads. 20seconds or more after every level. The levels don't change much at all like there was no thought put into them. Literally play 2 or 3 levels, then it just repeats over and over.",1
Good,5
Its a interesting game at start but becomes boring after a few levels as everything is so repetitive.,3
Very good game since you turn off wifi for no ads in every round. Thw only problem is in every bonus round when your about to go to the last rail on the bonus round the cllouds block the way and you cant see the rail. And most likely you wont get 20x only 15x. Good game but just fix it before making a new one.,4
بلال,5
Super game enjoy alot and iam seeing bb4 Telugu kk boy,5
Super game,5
Game is ok but the adds are excessive,2
Wow roof. Rails,5
I love this game,5
Best game,5
AMAZING 🍓🍒🍓🍒🥝🥑🥝📣📢📣🔔📯🔔📯,5
asikkkkk!!!,4
Very very super👍,5
to much ads,1
it's the best game in the world. 😘😘,5
Fuun!,5
Look there's blood,5
Simple nice 👌,4
Fun game,4
Why u dont have add sound u have mind out of getlost,1
All the five star reviews must be fake this game is terrible way to many adds and its the same thing every level do not install this,1
Discasting game,5
"The game was kinda fun, i played over 50 levels but i didnt like how there were so many ads. After every game there was a ad which was honestly annyoing.The ads would be 25 seconds long which honestly was SO boring.",2
Wooow,5
Mst,5
Way too many ads! Ruins the game,1
BRO GIVE me a business skin bro,5
To manny ads,1
Good,5
Once you played 2 rounds you will realise it's just the same over and over. Very boring. Deleted game no imagination in this game,1
Wow,5
very funny,5
My mom likes this game and also me🎉🎉,5
Good,3
So boring game every level is same n nothing exciting to it...,2
Good,5
I know that's how they make money but damn the ads are a tad ridiculous.,1
Good no ads no glich its good,5
All you need is 10 minutes as after the first 10 levels the remaining levels are repeats. Each level takes a minute. 15-20 seconds to play. Give are take 10 seconds for miscellaneous loading and 30 seconds of ads per level. Dont waste your time.,1
Annoying application every level i've done show an Advertisement 😒,1
Mast mast mast,5
My life has been changed forever,5
It's ok,5
Westted many ads on the game,1
It's so boring and levels are so easy.,1
Best Funny game,5
❤️🤣😄😔😚🧤😋😄🤣😄😂😄😭🐤🐤😋,5
Good,5
GG,5
Too many adds,1
Good,5
Nice game,5
Its awesome and if I get bored I play this game extremely excellent game.,5
Regular updates on the website,5
Nice game but ads is coming,1
Boring,1
It's awesome,5
Nice game,5
Nice game,5
Good one,5
It's really fun to play,4
Gud,5
Sahilkhan,1
Wow i like this game so intresting,5
cool thanks man is there any,5
It was bad,2
I love this hame is very awesome and cool,5
Good,5
Its good,5
Good,3
Because she so amazing game 😍 Thanks for make this game❤️ Thank you so much ❤️,5
Worst,1
So hard,1
Vmn,5
Love it NOT,1
After few levels it gets boring,2
"Just an atrocious amount of ads. Game would be significantly more playable if the ads were after 4-5 levels, instead of every single one.",1
good,1
Can only get so far before you hit an impossible level.,1
Not fun at all,1
This game is fun,5
It was really fun,5
It's a very fun game,5
It won't let me download the app. It keeps saying there is an error but I can go and download other apps on here so it's not my phone. I've tried for 4 days straight and it still won't let me,1
naye naye game khelta hun achcha hai ki nahin isliye main Kah Raha Hun nahin achcha baat bahut badhiya aaunga,5
This game is fun 😊 😃 😺 ☺ 😄 😹 😊 😃 😺 ☺,5
Questions people might not no so you lose,1
I love it!!!! I posted a review on my YouTube channel,5
Fun for a few seconds tgen ads so.i uninstalles,1
Queen of my life,5
the real annoying parts: it is so laggy sometimes and you can't avoid the lava bits at all it's impossible to get past level 4 for me I would not recommend,2
Useless ads for everything. Uninstalled in blink of an eye. Take the ads and shove up in your where the sun doesn't shine.,1
Love it,5
Love it but please when you bur a love of dimension,4
Fun & very enjoyable but like many other games way to many ads,4
"These 2 stars are probably being generous. The concept is pretty good, but its executed horrendously and that's ignoring the constant adds",2
Nice Game😇,5
It is soooooo much fun because of the bars,5
Yeh good,5
Cheeze Cheeze beef i have not played,1
😍😄😄😄🎠Gia,5
Quality super bad super laggy,3
I LOVE is game I 100 ok bye,1
👍 it a lit 🎮 i like ur cut G,5
"Horrible honestly, 3 ads after each round. At this point i just turn off my wifi to play but its a lame game and honestly i rather play checkers then this game. This game is just an insult. If i could give lower stars i would",1
"nice game, i would give 5 stars if less ads",4
It just one of those lazy games where they have a million adds. Super boring and theres not even any sound. Dont bother.,1
There are so many adds and it is fun at first but it's the same thing over and over again,3
It a goob geam,5
It is really fun not gonna lie but kinda stressing,5
I really love like love this game,5
Ghatiya,2
Super..,5
Good,5
Enough to get rid of boring ... btw it's fun,2
Too many adds even when payed developers not interested,1
I love the game and I only had it for one minute,5
This game is medium,1
Super game,5
Love itt,5
"Very repetitive. Ads come after every level, and the ads take longer than the actually levels.",1
The game is good but there are alot of ads and the levels are practically identical to each other,4
I love Roof Rails!,5
Nice 🎮 game but every time I finish a level I have to wait 30 seconds and way to hard,3
good,5
It's very good game for time pass,1
It's a good game I like it. 🤩,4
Nice game but they compition have means this game awesome ok keep it up sir,5
Ausam,5
Ads smh...,1
Keeps crashing as I didn't give it permission to use my details it won't let me play unless I do which seems dodgy,1
It's jus good. Well satisfied👌👌,5
Awesome,5
Nice,5
"""Support us by allowing data sharing"" What do you mean by that? That sus.",1
So good,5
Op game,5
Fiberglass,5
"No skill required, no real challenge, too many ads.",1
The amount of ads make it so glitchy and bugged it even froze and crashed on my Google pixel 4 a (5G) it's a pointless cash grab so don't bother,1
Psm,1
It's learning something from it.... But too much adds.,4
It's so fun and addictive I would recommend it you should definitely get it,5
Too many ads,1
Too many adds,1
This game does not deserves 5 stars . So i gave it 4 stars,4
Good!!!,5
It is enjoying and challenging.,5
The adds are disgusting am deleting the app,1
Nice,5
Super,5
Tytyd,1
ITS AWESOME,5
It's good,5
Best,5
Not challenging at all. Levels are all petty much the same.,2
It is good for time pass,4
Stupid ad after every round,1
I love to play games,5
Useless game ever,1
Nice game,5
Nice game,5
Poorly optimized game. Drains the battery like the fuel in rocket. Game is very repetitive. You feel like playing stage 1 forever. The developer is greedy to just cash in with tons of ads. I wish there were negative rating on play store.,1
The worst game ever... Do not download... Mission abort,1
Too many ads,1
This game is pretty chill,5
Good game...,2
Good,5
So much fun in the game ... it's dam fantastic..😘😘,5
Nice,4
Good,5
Cool Game,5
Super game,4
Kinda easy.,5
Good,3
I love the game,5
"Ad Factory, repetitive game play. Play one level and Uninstaller, your experience will be complete. Ad at every possible instance and constant banner ad.",1
Good game,5
great,5
Repeats it self,1
IT SUCKS!,1
This game is ass🤷‍♂️,1
Fun enough but there was a level that was literally impossible to beat without skipping it,2
Ain't no way you can pass level foooooooour,1
How do you expect players to 2in the fire and the saws are making it hard and they make the poles short then when I build them up THEY CUT THEM DOWN how and when I try to go for the x20 yall trying to make this harder and I am not even on level 20 or 40 or 80 never recommending OR playing this again wast of my time and others time,1
"You open a level, you get an ad, you die in a level, you get an ad, you finish the level, you get an ad, move onto the next level, you get an ad. This is not worth it at all, it completely ruins it and it's just repetitive anyway.",1
Good,5
Fun game.,5
Fun and awesome,5
There is a lot of adds and its hard to get past levels,1
Cool,5
Way to much advertising!!!,1
NOT EVEN THAT GOOD DON'T DOWNLOAD IT IF YOU DOWNLOAD IT GIVE IT A 1 STAR,1
This game's so good I would never do anything else but play this game yeah so I like this game more than any games I have on my tablet and I have a thousand or a hundred games that's a lot more,5
wow,5
Nice game,4
"I find this game really chill and really entertaining, I've been playing for about half an hour now and it feels like a few minutes! A great boredom killer and I don't get bored at all. Great mobile game.",5
"this advertised game is for kids play, what we have to do is, dont access grant the data for this app. oterwise kid will download other advertised game.",1
I love it it is so much fun and you don't get to bored,5
On my phone its slow make it universal,4
Ok game. Gave up at lvl 33,3
Keeps freezing. Heaps of ads. Don't waste your time,1
Anye good,5
Pretty fun and entertaining esspissally when offline,5
Worst game ever i hate it,1
This game is amazing good 👍 job,5
Not good,1
Good.,4
😎😎😎🤩,5
Nice game,4
Ads every 10 seconds. One star just for the ads. Avoiding vodoo completely.,1
Pooorrrrr....you will get bore.,1
It is very fun to play,4
Too many ads 👎 every level and redo there's a ad 👎👎👎,1
Too many ads not fun,1
Good game but the ads come on after every stage you get an ad that's a little bit ridiculous so I'm gonna gave to uninstal,1
🥺❤️,5
Lallu Das,5
Nice,5
"Game is fun to play but too many ads, Understandable need to survive with ads but maybe not every level also 1 ads, maybe 5mins of playing, watch 1 ads will be more comfortable",3
Man,5
Osm,4
DELETE THE TILES THAT GET RID OF UR BARS THEY MAKE IT UNPLAYABLE,1
amazing,5
It is always glitching and making it kill me when I can't move anywhere,1
X leant,1
I hate this game so much,1
Best wishes for your time,5
It wont donlobe,1
WASTE OF THE GOOD OF THE MORNING OF THE LIKE OF THE...... NICE GAME,5
Super,5
This game is awesome it's like riding on heaven.,5
Best time pass game,5
It's not nice it's better,1
Waste app,1
I think you have to develop more features in this game and make it very lovely and funny. Thanxxxs,2
Cool,5
"Cool game , good for time pass",5
Wow I LOVE this game and you have this is game and my favorite game is Roof Rails and you Download this game ok,5
Cool game,3
l love this game it is so cool and fun to play it is sooooooooooooooooooooooooo fun plus its a really nice calm game to play,5
"Kept crashing, couldn't get into the app",1
Besr,5
like,4
"It was a execellent , very execellent😚☺",5
Awesome,5
Good game,5
I hate this game,1
I really like this game. You should try it.!!!!!!,5
Avi,1
I hate it,5
بسیار عالی است,5
Wow this game is super,5
Good,5
Good ni game,5
I HATE IT I ALWAYS DIE UGH,5
I'ts cool,5
Nice game,5
Lauda,1
A very boring game,1
It is a very funny and mind relax ing game,5
Its boring dint recommend,1
Good game but I can't do level 1 because the FRAME RATE is bad enough. 🙄😨😱 .,3
G phone you are 3 I am a circular track of your admit that I have a great day and password secret question and answer show please enter the correct information if you have any questions or need any further information please contact me at the bank and they are 3 I am a circular track of your admit that I have a great day and password secret question and answer show please enter the correct information if you have any questions or need any further information please contact me at the bank and the,3
Everytime you die theres a 30 second add to watch.,1
"Good game, so best and so creative, but this game is so slow but still ok.",5
Wired,3
Trash only got to level 63 which is an impossible level to beat,1
I get that you want some ads in your game. But you guys killed this game with the OVERLOAD of ads. Wont be playing this one or any other games you make. No fun in your games when you drown the fun out with ads.,1
Gutak,2
Its a free game of course there are ads( get over it people free apps have ads). It's fun and relaxes the brain. Addicting and satisfying.,4
V.Good,5
Dis gama is sukc,1
I love this game it is much fun when u are bored and have nothing to do u just play it,5
Fun,5
good,3
Done,5
Ad after every single level and it's just very bland don't play,1
Abhi Hks Kendrick MI don't. F F Hdmdjdnde in NY iej,5
Good,5
I get on and then it freezes and i didnt evan get to play the game:(! i was exited to play but it wont work.,1
Fun fun fun game,5
"It is not a good game because he won't collect the sticks and the sand paper thing when he went there he will die,we cannot complete the levels involved sandpaper",1
I do like the games but EVERY time I go to each round an AD pops up >:c,2
There are about 10 levels which keeps repeating. Don't be surprised if your 10th level and the 100th level are the same. No clarity on why I am collecting those jewels while I use it no where. Way too many ads but these can be avoided if you turn on flight mode.,3
Mazboor...,5
W0w what a game,5
Good game,5
It's ok,5
Manjaki ya,3
Good,5
It maks my day lucky,5
Good👍😘,5
It's cool,4
I like this game and I might be playing for a couple hours a day.,5
Just I rally love it it's like so cool,5
Very fun. Not enough for 5 stars 'cause I don't enjoy it enough. I love that you can complete like 5 levels before having an ad. I MEAN HOW LONG CAN YOU PLSY A GAME UNTIL AN AD!? This one lasts a long amount of time. Maybe they can make a bit more updates but I still enjoy it as it is. Kinda. 😋,4
All ads,1
0.5% GAME 99.5% ADS,1
This game is the best,5
Sucks,1
"The game is fun and entertaining, but there are certain levels and parts where it becomes impossible, well, it seems impossible to pass.",4
Its okay.. but theres wayyy too many ads. After every game there's a 20 to 25 second ad. The gameplay every round is only around 10 to 15 seconds. The games ok I only rate it a 2 because of the ads. Please fix this before December 5th or I will delete this game,2
This is cool but for me its boring,5
Fun!,5
This is so cute omg🥺,5
Love it,5
This game makes me 😊 😃 😺 😄 ☺ Its the best,5
It's an ok game just the fact that mo matter how long it is on each side it wont let me get past x10,1
More ads than gameplay,1
Good,5
I like it play it now,5
The fun and the and great game it's really fun to just have a round a little bit of fun but it's kind of hard and that's why I didn't give it if it's actually really hard still a lot of fun,4
I like it because the lava,5
"After every level, this app show ads",1
Nice game very satisfying,5
Ez,5
It's fine there's no freezes but your cold there's a pole and a very long,5
95% ad videos and 5% low quality gaming. I'm uninstalling it now.,1
This is a really crappy game whatever you do don't play it I repeat don't play it Zis has been the biggest mistake of my life Please don't play this don't,1
👍🏾,5
I hate it when you win or die add and add like remove adds now I hate it it is so bad 👎 👎,1
this game is so relaxing i loveit,5
"Just a waste of time, too easy, too many adds, repetitive, gets boring quickly, poorly made. Not worh playing",1
Its bad...,1
Awsome,5
Osome,5
I think its good cuz eveone said good,5
Ads🤦🤦,1
Nice game,5
Cool game,3
Too many ads,1
I give this game only one star because it is not a very good game you there is so many games like this don't take an advice to download this game my advice in not to download this game it is not a good game,1
Please do not download this app Ban chod personal data access karne ko mang raha hai,1
No sound at all,2
"Absolutely the worst game, you can't even play it properly because you get billion ads, whats the point in releasing this game if you going to have so much ads, deleted after playing it once because if the ads.",1
"The ad made the game look fun, and it is. but the amount of advertisements in it is ridiculous.",1
"This game is fun, just way too easy. I got to level 30 and was bored because it was not much different from level 1.",2
The app is okay I guess. But it started glitching out and some of the rounds kept restarting instead of going to the next level.,1
Ok good,5
Bloddy hacker don't download,1
It is noice to me and add wrong about this being hard,5
"Ads after every stage, no real challenge to any of them, no mechanics besides running forward and moving side to side, sucks bro",1
Worst and dumbest game i have ever seen👎🏻👎🏻👎🏻👎🏻,1
Good game,5
Not the best game because the ads but the controls is all right gameplay is mint,5
Useless don't waste your time please.,1
Good apps,5
Wont work if you wont share your personal info,1
"Oh, I just fell in love with the black screen!!! The screen is so black and it is the most beautiful thing I have ever seen in my life!! 😁 I have no reason not to love the black screen, I sit and watch it everyday. I love the black screen",1
the type of game you get bored and install for 6 minutes before getting annoyed at the ads,1
Nice,5
Bohat class,5
This is the most annoying game ever there is a volcano between I have a long stick but I lose they are doing cheating I am jumping on the 13 and there jump on 10 I am going so long and their going so short this is the annoyed game I recommended for all the people never download this game I know most of the people like this game but I know this also most of the people do not like this game if you love this you can recommended this but if you don't love it you can't recommended this,1
I don't like it,1
Really interesting,4
Osam,4
The ads is unstoppable,1
Ads so repetitive.,1
حلوا 🥰🥰😜😘,5
"Game is not uninteresting, however an ad after every level is just ridiculous. If i have to put my phone into flight mode just to fully experience a game then i just delete it.",3
Guys use your 100% of brain i.e turn off the internet so the doesn't pop out?? Ok!! I am playing games which has ads with this trick😍,5
Ok,2
Too many ads...I mean WAY too many ads fts,2
Nice,5
Super game Like Thank you for your emai,5
I love this came very very nice game,5
Nice game!!,5
Very good,5
"Extreamly glitchy, long adds after every level, and levels are horribly simple and short.",1
Its very good 👍,5
I have 10000000 coins FROM THIS GAMEEE!,5
"Very simple, mindnumbing game. There's hardly a sense of reward. The game is glitchy. And at the end of each level, they out unavoidable traps that drop your bar way too low for the extra distance at the end to even matter. Dont bother wasting your time with it.",1
Ads after every level.,1
Just another ad hoe,1
Ayan Ok,5
Super Osm,5
Nice game...,5
1 get 10 to 20x,5
It is very nice,5
Super lot,1
Lv ad lv ad,1
Fun to play on road trips,4
Nice game,5
Good,2
Way to many adds,1
I played this on my moms phone its a awsome game 1000000/10 whqt i hate is the machines lol bc they cut your stick lol 😂 its a fun game download it,5
Cheap cash grab,1
"The games fun for a little while but it doesn't get challenging it stays the same the whole game, it's so easy and gets boring very quickly.",2
Way to many ads every level i complete ads shows up. Even though the game itself is fun. But the ads makes it lose your fun,1
The game is fine but when with or with out my Naruto mini play it pauses everytime you pass a level not even pass but everytime you start one. I like the game but the ads being there breathing down your neck like L investigating is annoying,2
Plz Add Some Sound Effects To it.... Or its boring :((,1
"There is a miscalculation set in the 63rd level, no matter how you try, you can't pass that level",3
This game bad but good at the same time,1
Priority30th to muze to muze to the same as the first place on the Indian to be the best in and 9answer and brother is not to say the same as a m people to muze to muze to the Indian army in the Indian to be a good morning and brother,5
Its pretty fun I guess well I play it when I'm bored but I'll give it a four,4
Fun for the first few seconds. Too many ads.,1
I like how you made level 45 literally impossible. Great game dude,1
Laggy movements,1
Best Game,5
Best game,5
Death by ads. No skill runner with limited creativity,1
Horrible just like all other voodoo games,1
I love it Everything would love it,5
Awesome and fun,5
"Ad based - every time a level is completed an ad pops up, annoying. Repetitive gamplay - same levels over and over again.",1
For me I couldn't get into the app it self it just said *roof rails is not responding try again later* 4hours later I try and it says the same thing,1
Level 35 is broken. There is no way to get enough rail to get past the lava. Please fix.,4
It's unfair when your in the lava,2
Its a good agmeplay. Tho I do t like the controls on mobile and plus lower the ads of the app.,3
Dooooont download it,1
M this is awesome 😎👍😎👍😎👍😎👍😎 Hejeueudo,5
The pole at the end of a level no matter what you do will always be too small and the ads are everywhere and the gameplay is boring and repetitive,1
"Everything's takes forever to load. It's super laggy too, I would try to go left but it wouldnt do anything for a few seconds and then it would fling me off the roof. It sucks, dont install it.",1
theres no sound the game is not really fun it just really boring with sound it would probably be a little bit more fun but theres no sound so the game is just boring add sound and the gameplay is just not that good it doesn't look like a game you will have fun on,1
"Very hard game, absolutely hate it, barely let's you win puts all the obstacles, at least at the 5th level for you not to get past, this is just my opinion, but I would never play this game again. 😡",1
Fun. It is fun. The reason why I like it is because It is challenging. Plus it is free! Watch the ad to learn more.,5
"Garbage. No sound design, no real challenge, just mind numbing repetition.",1
Don't download because it will ask you to share your details via application,1
Very bad Game I cant even get passed the 3rd stage!,1
Too many ads,1
Excellent,5
There are so many ads I can't get a break from it,1
Gets you hooked then plays ads every level,1
Cant do cors 2 boo,4
cool,5
This game is very good,5
"Bad optimized, full of Unskipable ADS, boring",1
After I read the review of it I downloaded the game and keep my network off and then I played the the control of it was okk but the game was foolish I didn't like it and I also saw the ad on Instagram but also foolish game,1
Waaaaooo,5
Fully time pass,5
I would be happy if you could add customization to that stick u hold,5
Good,5
The game is a little boring because of how the game works along with ads and there is to many,2
Too many ads not fun to play,1
When u see ad off ur internet,5
Fun,5
Really I love this game very much you now but I think so that it is too hard to play but it is intresting game but like this games they are soo many games games but we can play I will rate this 1000000000000000000000000000/ pecant si please all install the roof rails so I please all public install roof rails okay,5
The game was good Useful Nice Good Almost awesome,5
Fun game but no sound and ads after every level are annoying as hell. Ga-bye!,2
Wow wow,5
Wow,5
OP,5
Lags way too much for you to even be able to complete a level. Loading screen lags and stays stuck . Just smh . The advertisement makes it look better than it actually is,1
"2apps after 1single game, for every games... Dont even diserve star is because I have no choice",1
"The game is full of ads and the game experience sucks. There are some levels tjat prevent you from getting a full x20 multiplier like the placing a saw before a level ends that can't be avoided so instead of challenging yourself to get a high score on all levels, you just get frustrated.",1
A very bad aap to play do not download this game it's a hacker game I hate this aap who ever made this game is the worst ever person I hate this game I am not winning the game is not good ever and etc................... 😡😡😡😡😡,1
Good,5
"Could be good but contains tones of ads, have to wait for 29 seconds every time you fail a level",2
Perfect game 👍😛😉,5
Love it,5
It's is a good game but it is way to many ads. When you try to press collect it takes you to an ad so this is a 3-5.,3
Ahhhhhhhhhhhhhh-hhhhhhhhhhhhhhhhh,1
💩poop,4
I love this game it's one of my favorites 💝😻 although there's allot of adds I still play it,5
Her game is interesting and adventure fully and nice😋😋😋😋😜😜😜😜😜😇😇😇😇 So like this game and full rate is game soooooo nice 👍👍👍👍👍👍,5
Way to many ads uninstalled more ads than game play,1
Fakhrul,5
Cood,5
Badiye he game to...,5
Good,5
This game is so nice,5
Wow,5
Good,5
Bad game in the world,1
So. Nice,5
Ikk,5
It's a nice game,5
Ratan,1
Kk,5
Nice game I have ever seen no ads,5
The game is relatively entertaining however there's an ad every level and each level is super short.,1
Better,3
Excellent game,5
The worst game i have play ever,1
Amazing 😍👌👌👌👌👌😍😍😍😍👌,1
Such a wonderful game I just like it,5
Adds every time you finish a level good game... but horrible experience.Uninstalled.,1
H.Nithish,5
This game is nice as heck! 👌,5
So good app for me,5
Happy,5
I loved to play this game but one thing.when I played sound gone I don't know how?another thing ads are removed.I played it for long time.I am bored of this game but also I gave it 4 stars.,4
Super,5
Excellent,5
Is a good game,5
To many ads,1
Very good👍😎😊,4
Good game,5
the multiple ads are unbearable,1
Robber killer,5
Too much ads don't install,1
Friendly noodles,5
So no cap,5
Awesome,5
Didn't like it and it lags not as good as u may think,1
This game is poop very poop,1
Only reclams in game,1
Ads ads ads and more ads.,1
Love you too and I'm glad you are amazing,1
There is literally an ad after every level.,1
"Does not run smoothly, too laggy. Game is probably rushed to release like most voodoo games. Also too many ads",1
Very nice game,5
I never rate gamez 5 stars............. thank u,3
Woh excited game,5
I will play and then give my review,5
Good game,5
Too many ads,1
so good,5
I just lick it,5
Ok,5
G is at in brh,3
It's a time killer. But the ads after every game gets old really quick.,3
HH call on cuff dm for,1
Very nice 👌👍,5
Good,5
Irritating. I got to the level where the bridges go over the sand paper and then the game crashed and I had to start again from level 1. The I got to level 13 after starting again and I crashed again and I had to start again. It's a good game to play but it's really annoying when it glitches.,2
Amazing and very exciting,5
What game? I just played adds,1
Good Bohat achi game hai,5
"Cool game, ads really killed it though",2
Very nice game that'S all,5
Excellent 👌👍👌,5
Good game. Hope you do more updates and add more things so it will be more interesting and fun,4
I like this game,5
Laura wala game hai,1
So many adverts! Another advertising game rather than any decent playability,1
Nice,5
This is the best game,5
Rubbish and boring. Incredibly repetitive and no skill is needed therefore there is no sense of achievement for winning,1
Good not bad,4
So the best game and I don't know why we have to see an ad for 30 secs and the game have some level that keeps going on again and again and yeah the game is good,5
Too many adverts,1
Fah,5
I really like the game i dont think it really has many ads but it really fun on the other hand.😁😄,5
Good,5
It is good! And fun but some worst are there . But some levels are easy and some levels are difficult but nice game 😍😍,3
"Terrible Ads ruin the game, there's too many good games with no Ads to be playing this junk",1
Excellent 😃,5
Nice 👌👌👌,5
Not bad game,5
Got boring fasts and adverts after every round. You'll spend more time watching ads than you will playing.,2
So good ☺️🙏🏼,5
Fun little game,5
Worst,1
Its good ...,4
It's too awesome,5
I love game 🧸🌷👍🏻,5
Sikandar. oK,5
It is nice Game I rate this game 5 star,5
good,5
Gurveer Singh,5
Nice game,4
Won't install,1
Very nice👍👏😊,5
Good game,5
Very bad,1
Its good,5
Super,5
My mom is a girl,5
It's pretty good for time wasting but the price for the ads is ridiculous $5 no way am I going to spend that when all I need to do is turn the internet off to stop the ads,3
Lame,1
Very exciting game to play and it's creative as well.,5
Nice,5
The game might be OK but I wouldn't know. I've only played 3 levels which I enjoyed but the ad is too much so I Uninstalled after 3lv,2
Superb,5
"Extremely repetitive gameplay. I played through 50 levels and there were only 2 new gameplay elements added, one of which rarely ever appeared while the other one was in every level. This game is clearly just made for ad revenue, as ads pop up as soon as you beat a level. You can also watch ads to increase the amount of diamonds you get. I think the developers could have a pretty fun game if expanded upon, but it's obvious they won't. Very boring game.",1
Voodoo is best,5
I think this game is really fun because I just downloded it and I fell in love with it,5
Super fun and challenging,5
Terrible game,1
Giovani,5
Excellent,5
Controls suck and too many ads,1
Good Good,5
Super,5
Way to many ads,1
This game and it's very fun but it's just too easy,4
👍 Uuuu,5
Nice games,5
good,5
Way too many ads.,1
Fun Love it,5
The game was ok but the amount of ads to watch after each game ruins the fun,2
Maja agaya,5
Nice game best game for entertaining game,5
Good,5
Arbaaz,5
Great fun,5
Good,5
Great time killer!,5
"It was a mistake downloading this game for me. There were to many adds, the game was glitchy, and this game just has poor graphics. The graphics it hurt my head just looking at the screen.",1
Fun,5
This the best game I had,5
Nice game 👌👍,5
The ad I saw made the game look fun but I can't even open the app and play it because it would kick me out of the game while I was looking at the loading screen. I would give this game negative twenty seven stars if I could.,1
The game was very interesting iam really enjoy the game the controls very super,5
Only ads no game,1
Wrost game ever don't download it.....,1
The game is ok and entertainment also I love this game,5
Does not let me play.,1
This game is discusting your created a bad game🥵,1
Disgusting game it comes all the time adds and so hard ima uninstall it stuped ppl:-D,1
Bad,1
Nice game 👍👍👍,5
"Fun, simple and relaxing. Adds are annoying at first, but it's not hard to get rid of them",4
Nice game,5
Very good Mast and fantastic,5
Red,5
NICE GAME,5
Nice,4
Cool game,4
Praj says she 😃😃😃😃😃😷,5
Loco,5
I took out 2 star cuz it ez make it hader my sis can do it and ahe is 3,3
Awesome,5
Nice but ads,3
Fun games,3
ADS ADS ADS...AND U GUESSED IT...MORE ADS,1
Nice nice game awesome game,5
"It's a voodoo game they love ads, I left as the second ad started. Because it's too much.",1
"Worst game, it lags very much and many times it does not shift",1
Verry nice,5
It is a time pass game,3
ONLY PLAYED 4 ROUND and got VERY SICK AND TIRED OF THE ADS. Game concept is good but no one will play this game when there is 1 ad in EVERY LEVEL,1
"Dude, seriously you can't even get to x100 coins because there's too many saw blades that make you have to cut off your poll",3
The game has lots of ads but the worst part was that it popped an ad during the middle of a level.,1
Hang,1
You eventually get to levels that force you to fail to make you watch ads to skip them,1
Bad game,1
Super game,5
Super,4
Great game would be better if there wasn't adds after every level,4
This app is ads with a little bit of gaming.,1
Why do you loose so much log when on the lava,1
Interesting but pointless and boring. The map depletes all ur length just so u only get a fixed amount before going into the checkpoint with bonus multipliers.,2
Pretty cute. The ads are very small and get removed as soon as you begin playing. This is a poopie time game kind of app. LOL,5
A good pass time. Just as discribed and depicted in video.,4
It's made by voodoo so little fun all ads thay usewel for the there games,2
Too many ads,1
Fails to launch on pixel 4xl,2
"Good game, but too many ads has ruined the total gaming experience.",2
"Ad farm, hands down it's all it is...",1
I like the game but it does to many lava and I can't get enough of the orange stuff,2
Good game play but something make the game bad but it entrant me when I am broad,3
this is a good game,4
Super.,3
حلوة مرة,5
Bad but fan,5
"30s ads per round, worst game i have ever saw, thats too much",1
Great,5
Among us is better tbh,4
Good game in low space,3
hhhh,5
Way too many ads,1
🔥,5
Love it,4
"TURN ON AIRPLANE MODE!!! Its a really fun game, but each level take about 15 seconds, and afrer every single level is a 30 second ad video. Tuen on airplane mode and enjoy the game ad free!",3
To many ads and doesn't actually allow you to be better or worse based on skill. Complete waste of time,1
This is the worst game in the history of GAMES. There is this glitch where it doesn't pick up the rails and then you can't pass the level WORSE GAME EVER DO NOT DOWNLOAD IT I WARNED YOU,1
Downlode NOW,5
"Legit ads are longer than each level and some levels the ""snow/clouds"" cover the end of the level so you can't maximize your score.",1
The best game,5
Can't even open it with out it crashing instantly I bet there would be apps no stop in it also,1
Wish was more outfits or something else to the game. The levels just kept repeating sadly.,2
Another stupid game with long and repeated advertisements after every short level.,1
The ad has sound effects but they couldn't even be bothered to add them to the game itself...,1
Good,3
