content,score
I have 202722 points in this game this is the great game,5
Not ok,1
I THINK ITS COOL,2
That is so much bad eww,1
It's a great game when i am bore I play it and it made me active,5
WASTE. GAME,2
Vcool,5
Fart,5
Wow Amazing game,5
Zeeshan,5
Yo.,5
Cheters wants to take out data before playing,1
op game,5
Fun,5
Cube Surfer,1
I watch more ads then play the game there is a add before every level and after every level it's so bad,1
Super cool,4
It's game very nice 😍,5
Nice,5
Its harder then you think when u get to higher levels. But other then that its a good game,4
Too many ads! That you can't even enjoy the game!!!!!,1
It's pretty fun And it's doesn't need Wi-Fi,4
Good game,5
Super nice🥺🥺👍,5
Its sooo fun,5
AWSOME😍😍NICE AND GLIDES WELL NTH BEATS I RECCOMMEND EVERY BIT OF ATTENTION TO THIS GAME,5
I had fun playing this game,5
This game is so cool and it dosnt need wifi :D (Sorry idk what to put here TvT),5
Advert after every game,1
Ok,4
"Muzan6,",5
Good game,5
I love this game so much it's so fun and challenging,5
❤️🧡💛💚💙💜🤎🖤🤍,5
"Jogo super viciante,mais eu não consegui chegar uma vez sequer no topo com vários diamantes,e estou no nível 60.",4
Good,5
"Having reached level 168 with this game I have made an effort to figure out what this game is about. For one, if your phone is connected to the internet there will be an add in-between 95% of all levels lasting 30s; given that the levels only take around 20s-30s the majority of this game involves watching ads. Secondly, I can confidently assure you that the levels repeat often and rarely result in the bonus. Any positive reviews are most definitely left by developers and should not be trusted.",1
Not good its lagging,1
So happy And amazing I love dis game And may dughter is so happy,5
4 star I feel this is a challenging games,4
The first time never mind I got to see if you don't want you so bad that you have a great time and where is the only thing that has to do with it all out and I game of cube surfer,5
😊,5
The game it's so amazing I love so so much I give its five star,5
Good,4
its realy a good game,5
Move CAK,5
Loved the stupid app until it freezes everytime i f***cking play it. Hate it hate it chiaki is right i so frickin hate it wished i could delete this stupid trash app throw it in the dumbass garbage,1
nou is break nou nou nou my laik is vlad and nikita,1
Thisis very bad but thisis fantastic,1
It is very good game,4
So coooooooooooooool,5
H6665,1
Good,5
😑😑😑😑,1
Hahahahahahahahahahahahahahahaha,5
Umma,1
Good game,1
Hi i dont like the game,5
Op,5
Cool game,5
Ngehibur banget✌🏻🐼💛,5
It doesnt make sense because even if you collect as many cubes as possible it doesnt always have enough cubes to collect jems from the top,1
It was good the first couple levels then they stopped getting harder and then around level 20 the levels started repeating. They also have a lot of ads (every game like this these days have a lot of ads so not surprising.) It's a good concept but could of been way better and there is lag on a no wifi game. Like I have no wifi why is it lagging. Anyways great concept could been better that is why it's a 2 star.,2
Super,5
This game is good.but need some changes,1
Love it,5
It gets boring and it doesnt get anymore complicated at all like wth that's seriously boring,1
Terrible game lagy and its simple too BUTT there's adds everywhere when you just want to do something in that game guess what add,1
Melo rahak ne,1
🤮Very esy,1
Wow is good,5
👍👍👍👍👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻💛🖤💜💙💚🧡,5
Super,5
SO MUCH FUN,5
I looooooooooooooooov this game 🎮,5
There aren't enough cubes to get max points,2
VERY GOOD,5
Awesome,5
Very good game,5
Wawe,5
I like this game,5
THIS IA WAAAAYYY EASIER THAN PAPERIO! THIS JUST ANOTHER STUPID GAME!,1
Osm,5
This game is so relaxing I love this game when I am very much stressed so I always click on the app and always play this game I am playing this game for 4 years and now also I am not getting bored,5
"Will,its fine and good no proplem🙂💜",4
It's a fun game,5
Every one,4
It was pretty fun in the begin and got to easy. Levels did not get more difficult. I achieved all the prizes and now it's boring.,3
Bagus,5
Good cube game fun for me,5
It was a nice game,4
I don't like this game,1
I love this,5
Good luck 👍👍,5
Bad game full glechas,1
Like my apli,5
super fun game for me,5
It's not boring,2
Lol confusing,1
Why I given 3 stars means if we catch all cubes also we are not going to 20 x,3
Chit,5
Amazing game,5
It wont let me on😩😩😩,1
Love this game so much.,5
"Don't waste your time, more ads then actual game play. Then have glitches and freezes, only had the game for 15 minutes and have seen over 20 ads.",1
Not bad..,5
Rootrot,5
I like it,3
I love this game like absolutely love this game it's so addicting you could just get lost in it and play like hours and hours and hours is the best game ever and I love it,5
LOVE ITTT ADD MORE SKINS PLSS,5
I would give 0 because first of all the amount of adverts there are.i know you need adverts in the game to get some money but at this point you're just getting greedy you dont need to have a long advert after every level. Secondly after about level 20 the game is the same you could mabye put a little more effort into the levels. Lastly the game is very laggy. Once when i was playing around level 46 the game glitched i clearly hit the blocks but the game did not process that i hit them.,1
That's not bad but.......,1
Very nice,5
Repetitive,1
good I love the back ground of the game so cool but it is hard to play,4
"Fun but two things . One, on more than one level i have gotten every cube and only gotten x4. Two is there are too many ads.",4
Its different than any other game,4
"It was fun at first but there is no way to avoid losing cubes. Even if you pick up every cube and avoid as many obstacles as possible, you'll still lose a bunch. Probably gonna delete soon.",3
This game is just plain stupid it's the most weirdest game on earth.,1
Boring,1
nice game,5
Nice too,5
Best game,5
Magandang laro sya,5
Fun,5
It is fun,4
Nice,5
I LOVE THIS GAME 🎮 ♥ 😀 😄 👌 😆 🎮 ♥ 😀 😄 👌 😆 🎮 ♥ 😀 😄 👌 😆 🎮 ♥ 😀 😄,5
It's hard but I enjoy it and the sounds make me happy,5
My fav game❤️❤️,5
I like it but it's always the same level,1
We get some cube and the cube make us toll on the game,4
Nice ge,5
It's a bad thing. Very very lag .my new phone get hang on after installed.,1
❤👑💸💷💶💴💵💰💲,5
Ads are too long. It takes longer to watch the ads then play the game.,1
This is a really good game you guys should try it,5
Nice,5
Benki game,5
Good,5
😍😍😍😍😍,5
All,5
Wow,5
I love this game very much when I am free I always about to play this game,5
Good,5
Ghi Huolm,5
Hi Semma game😁😁😁,5
game kotak kotak,5
Boring,1
Too easy too many ads,1
😍 Love Morgan i Love all of u and I am naked,1
good enough,5
Fun but too many ads!,4
Done so far in which we can provide an accurate information about what is required in our system for all our customers in our country or our country to us and how to use them as we will need it in our own budget for a couple more months,5
Gets borning after you unlock everything. Soon enough you have nothing to do and it just takes up space.,1
It is to hard,2
حاوة جدا,5
"Not a good game overall, its just another cheap clickbaity game that HEAVILY relies on ads. To all the people that say 'oh just turn off the WiFi if you don't want any ads !1!1!!' Yes, yes you can do that, but I don't think any game should force you to turn off your WiFi just to not be bombarded by ads. Really stupid for you to say that",1
Wow,5
I like it,5
Kks,5
It is great,5
It is good and i had this game for 3 years I am so happy💏💏,5
STUPID I JUST HATE IT,1
poojitha,5
Its fun but there is TOO MANY ADS,3
Wow this cool and awesome not lame and not bad its good,5
Cures boredom!,5
It is a very fun game,4
Normal,3
يب,1
This Game Is Calm And Chill I Even Got A High Score In the Game!!,5
It's great,5
Super mega tare este un joc uimitor🤩🤩🤩😮😮🤠🤠🙌👏👏👏🙌🙌👏👏👍👍👍🦁🦁🦁🦁🦁🦁🦁,3
It's good,5
"Maganda,enjoy sya laruin",5
Good,5
this game is tooooooo good,5
Its so good it was stres rilyving me that why i gave it 5 stars,5
Very bad game this game contain only add no game coming this game fully add don't instal gays please🙏,1
👍👍👍,5
No bad,2
Lol game!,1
Wow,5
Very nice game I did not give it three stars because of the ads not too many ads but still don't like ads. And it doesn't let me skip too,4
Cool,5
This game is trash. The ads are always after each level.,2
I love this game it was a bit boring at first but then it got better and better I absolutely love this game and I think u should to whoever created this game u are amazing please put this comment on the positive side thx I have really enjoyed this game and u will never delete it even though some people don't like this game i rated it 5 stars because it was my favourite app but know my favourite app is tik tok or among us this game is my second favourite I really wish I could surf on a cube😂,5
Not really fun at the firs3t because we can't reach to the top yehhh,1
Its ok its fun but i cant even pass level 1 i get all cubes but i still get to 9,3
सरर,1
Good,5
😖😆😆😋,3
It should definitely have more levels skins and cube styles but is worth installing,3
Unplayable. Ads every other level it's pointless.,1
Mag,5
Cool,4
Dxdfffffgfrr41egy and 5 ⚄,5
"It's a fun game, i didn't mind 5 seconds skip able ads for every few level, but after level 100 it become repetitive because it feels like I'm already done ""that layout"" but it is a new level.",5
uu,5
Too much ad,1
Love love love love 🖤🕷️🦇🕸️🧸🎃🌌🌆🍬🍭🍪,5
Ehhh,2
Y favorite game??,5
Its fun but do more skins,5
Super game,4
gg,5
Perfect,5
It's fine,5
Amazing fantastic thanks for making this.!!!!!!,5
I like this game🙏🙏,5
This game is great 😜,5
This is dog s***,1
I love this game,5
Amazing,5
This is a very good game for free time,3
I a great game,5
This game is so nice,4
"Couldn't get past the loading screen, their were adverts as I was loading and the FPS is terrible",1
Wow Nice And impressed,5
Zyra. Mae. M. Caspe,5
Theek thaak game hai time pass game,3
Very nice ads app but sometimes you get to play a game in between.,1
10 10,5
boom,5
Ihf,5
It is very bad,1
Nice,5
Good game,3
🤩🤩🤩😍😍🤩🤩😘😘😘😘😘,5
I like thes game so so much,5
Wo,5
I Don't like this game because in this game there is one problem in this game I can't open the character and cube hi wants 5 thousand rupess😑😑,1
this game is trash I hate this game it's for baby's.💩💩💩💩💩💩💩🤢🤢🤢🤢🤧🤧🤧🤧🤧🤧,1
Love this game ❤️😍😍❤️,5
nice,5
Wo,5
Excesso de anúncios. Não consegui aguentar o jogo 10 minutos.,2
Good good 👌,5
Great game its so fun!!,5
No interest,3
Op,5
ngpangit daytoy nga ayayam,1
